backend,mode,view_index,samples,median_ms,mean_ms,std_ms,min_ms,p05_ms,p95_ms,max_ms
gsplat_two_pass,forward_backward,0,20,7.533056020736694,7.55031042098999,0.07108495131969075,7.475200176239014,7.482982182502747,7.646361613273621,7.746560096740723
gsplat_two_pass,forward_backward,17,20,7.2673280239105225,7.282739233970642,0.045150812537285735,7.2325119972229,7.2325119972229,7.371059060096741,7.415808200836182
gsplat_two_pass,forward_backward,34,20,7.738368034362793,7.764838409423828,0.12759999490091636,7.678976058959961,7.693567943572997,7.866879892349244,8.285183906555176
gsplat_two_pass,forward_backward,51,20,8.353792190551758,8.363520050048828,0.054530671173449265,8.290304183959961,8.295168447494508,8.428442049026488,8.543231964111328
gsplat_two_pass,forward_backward,68,20,7.684607982635498,7.69346559047699,0.053237901547042873,7.640063762664795,7.644928026199341,7.742668581008911,7.882751941680908
gsplat_two_pass,forward_backward,85,20,7.429631948471069,7.435060834884643,0.030845151214953473,7.376927852630615,7.385652995109559,7.483494162559509,7.485439777374268
gsplat_two_pass,forward_backward,102,20,7.299072027206421,7.320729613304138,0.11312994097224242,7.244800090789795,7.256473779678345,7.383193397521973,7.775231838226318
gsplat_two_pass,forward_backward,119,20,7.5535359382629395,7.557785630226135,0.0689288226708277,7.458816051483154,7.478272199630737,7.664896154403687,7.728127956390381
gsplat_two_pass,forward_backward,136,20,7.9534080028533936,8.009984040260315,0.15334545017468518,7.8837761878967285,7.901286268234253,8.375757122039795,8.481792449951172
gsplat_two_pass,forward_backward,153,20,6.83571195602417,6.8394495964050295,0.059226627248711416,6.768640041351318,6.7696126222610475,6.898482990264893,7.0502400398254395
gsplat_native19,forward,0,20,2.3971840143203735,2.4053247809410094,0.0654175639951355,2.32857608795166,2.3470592021942136,2.519142472743988,2.598912000656128
gsplat_native19,forward,17,20,2.342911958694458,2.389145588874817,0.13260500986968268,2.2865920066833496,2.288537621498108,2.655436682701111,2.8344318866729736
gsplat_native19,forward,34,20,2.42739200592041,2.4707072257995604,0.12210443426112239,2.381824016571045,2.3857152462005615,2.665523135662079,2.919424057006836
gsplat_native19,forward,51,20,2.5349119901657104,2.5415167927742006,0.02966805878427027,2.4975359439849854,2.5043455958366394,2.5867263078689575,2.608128070831299
gsplat_native19,forward,68,20,2.4043519496917725,2.4195583939552305,0.09707997199108725,2.3490560054779053,2.3578112721443176,2.46481922864914,2.815999984741211
gsplat_native19,forward,85,20,2.3592960834503174,2.3632895946502686,0.02446773534828491,2.3367679119110107,2.338713526725769,2.4087039709091185,2.4330239295959473
gsplat_native19,forward,102,20,2.3459839820861816,2.3527423977851867,0.03317873387014772,2.3050239086151123,2.3079423308372498,2.3996415019035338,2.446336030960083
gsplat_native19,forward,119,20,2.370047926902771,2.3723520040512085,0.02566322391628996,2.332672119140625,2.3336447000503537,2.414284813404083,2.427903890609741
gsplat_native19,forward,136,20,2.4591360092163086,2.484326410293579,0.0679398450231854,2.4268798828125,2.4288254976272583,2.621235120296478,2.6757121086120605
gsplat_native19,forward,153,20,2.2789119482040405,2.303334379196167,0.07941416296684574,2.2415359020233154,2.2493183612823486,2.4646142959594726,2.578432083129883
gsplat_native19,forward_backward,0,20,6.9073920249938965,6.905651211738586,0.04633805412787913,6.84441614151001,6.853171181678772,6.944665503501892,7.059455871582031
gsplat_native19,forward_backward,17,20,6.707200050354004,6.724864029884339,0.053610394490060415,6.647808074951172,6.66142737865448,6.814463901519775,6.8290557861328125
gsplat_native19,forward_backward,34,20,7.051263809204102,7.064064002037048,0.04883833070130553,7.011328220367432,7.0230014562606815,7.180288076400757,7.19974422454834
gsplat_native19,forward_backward,51,20,7.5381760597229,7.542630434036255,0.040891581795083655,7.481344223022461,7.48231680393219,7.617945671081543,7.625728130340576
gsplat_native19,forward_backward,68,20,7.051775932312012,7.055820798873901,0.0415903778424389,6.975488185882568,7.010508799552918,7.118847846984863,7.157760143280029
gsplat_native19,forward_backward,85,20,6.874111890792847,6.899507164955139,0.07423722241222075,6.846464157104492,6.847436738014221,6.973030257225037,7.179264068603516
gsplat_native19,forward_backward,102,20,6.691839933395386,6.694809603691101,0.031238205436041937,6.6457600593566895,6.658406329154968,6.733721590042115,6.790143966674805
gsplat_native19,forward_backward,119,20,6.899711847305298,6.904371190071106,0.04805338553956572,6.82803201675415,6.836787056922913,6.979584193229675,7.018496036529541
gsplat_native19,forward_backward,136,20,7.175167798995972,7.184742403030396,0.051778020882941894,7.107583999633789,7.148441457748413,7.250739288330078,7.363584041595459
gsplat_native19,forward_backward,153,20,6.408191919326782,6.406502366065979,0.051989699665445394,6.336512088775635,6.337484669685364,6.513254404067993,6.524928092956543
gsplat_single,forward,0,20,2.434559941291809,2.449459183216095,0.0455305522668598,2.3838720321655273,2.386790454387665,2.5261567115783694,2.564095973968506
gsplat_single,forward,17,20,2.3633919954299927,2.373017597198486,0.048997245335886605,2.3193600177764893,2.323251247406006,2.4969727396965027,2.505728006362915
gsplat_single,forward,34,20,2.4944639205932617,2.5001984000205995,0.035158949627850086,2.460671901702881,2.46164470911026,2.571008014678955,2.605056047439575
gsplat_single,forward,51,20,2.596351981163025,2.6077184200286867,0.04450438024008455,2.548736095428467,2.5720832467079164,2.6590207457542423,2.7699201107025146
gsplat_single,forward,68,20,2.426367998123169,2.4301055908203124,0.0315552863967688,2.3930881023406982,2.398924720287323,2.466201519966125,2.5323519706726074
gsplat_single,forward,85,20,2.375167965888977,2.3806464076042175,0.02717643025391952,2.323456048965454,2.3468032002449033,2.4205312609672545,2.436095952987671
gsplat_single,forward,102,20,2.3746559619903564,2.3780863881111145,0.022447699647575873,2.337791919708252,2.3475199937820435,2.420787274837494,2.421760082244873
gsplat_single,forward,119,20,2.4130560159683228,2.4359423875808717,0.06952513958780425,2.3838720321655273,2.3838720321655273,2.536601543426514,2.6951680183410645
gsplat_single,forward,136,20,2.540544033050537,2.545305621623993,0.038634832568298,2.4739840030670166,2.5002495765686032,2.6076160430908204,2.6562559604644775
gsplat_single,forward,153,20,2.2942720651626587,2.300211215019226,0.033725948544352645,2.2568960189819336,2.2568960189819336,2.341990327835083,2.40230393409729
gsplat_single,forward_backward,0,20,7.0456318855285645,7.066163182258606,0.06828302303220944,6.996992111206055,7.006720185279846,7.192780923843383,7.293951988220215
gsplat_single,forward_backward,17,20,6.7937281131744385,6.803660821914673,0.05468139174977355,6.730751991271973,6.7424256801605225,6.920499205589294,6.945792198181152
gsplat_single,forward_backward,34,20,7.228416204452515,7.239217615127563,0.05608688624554154,7.150591850280762,7.170047998428345,7.3354240417480465,7.364607810974121
gsplat_single,forward_backward,51,20,7.762432098388672,7.7624815702438354,0.019384954575511523,7.728127956390381,7.734937381744385,7.786904144287109,7.794655799865723
gsplat_single,forward_backward,68,20,7.18284797668457,7.197184062004089,0.03916857146876572,7.1444478034973145,7.156121492385864,7.266560006141662,7.271423816680908
gsplat_single,forward_backward,85,20,6.900735855102539,6.915430355072021,0.042515393051401104,6.8730878829956055,6.882815957069397,6.99607048034668,7.056384086608887
gsplat_single,forward_backward,102,20,6.782976150512695,6.785075211524964,0.03700966664176697,6.723584175109863,6.732339215278626,6.836172866821289,6.874112129211426
gsplat_single,forward_backward,119,20,7.070719957351685,7.069747185707092,0.03139782801069103,7.024640083312988,7.027558279037476,7.114239811897278,7.143424034118652
gsplat_single,forward_backward,136,20,7.42195200920105,7.415091204643249,0.04789302830160529,7.326720237731934,7.344230318069458,7.474636721611023,7.483391761779785
gsplat_single,forward_backward,153,20,6.337535858154297,6.365337610244751,0.07655156108174714,6.308864116668701,6.30983669757843,6.512793564796448,6.632448196411133
