backend,mode,view_index,view_order,sample,time_ms
gsplat_two_pass,forward,0,0,190,2.9429759979248047
gsplat_two_pass,forward,17,1,191,3.1703040599823
gsplat_two_pass,forward,34,2,192,3.033087968826294
gsplat_two_pass,forward,51,3,193,2.747391939163208
gsplat_two_pass,forward,68,4,194,2.649087905883789
gsplat_two_pass,forward,85,5,195,2.3500800132751465
gsplat_two_pass,forward,102,6,196,3.0740480422973633
gsplat_two_pass,forward,119,7,197,3.0791680812835693
gsplat_two_pass,forward,136,8,198,3.2337920665740967
gsplat_two_pass,forward,153,9,199,3.1631360054016113
gsplat_two_pass,forward_backward,0,0,0,9.356287956237793
gsplat_two_pass,forward_backward,17,1,1,9.998335838317871
gsplat_two_pass,forward_backward,34,2,2,9.22009563446045
gsplat_two_pass,forward_backward,51,3,3,8.039423942565918
gsplat_two_pass,forward_backward,68,4,4,8.638463973999023
gsplat_two_pass,forward_backward,85,5,5,7.292928218841553
gsplat_two_pass,forward_backward,102,6,6,9.327615737915039
gsplat_two_pass,forward_backward,119,7,7,9.852928161621094
gsplat_two_pass,forward_backward,136,8,8,10.076160430908203
gsplat_two_pass,forward_backward,153,9,9,8.979455947875977
gsplat_two_pass,forward_backward,0,0,10,9.219072341918945
gsplat_two_pass,forward_backward,17,1,11,10.067968368530273
gsplat_two_pass,forward_backward,34,2,12,9.180159568786621
gsplat_two_pass,forward_backward,51,3,13,8.024064064025879
gsplat_two_pass,forward_backward,68,4,14,8.645631790161133
gsplat_two_pass,forward_backward,85,5,15,7.455743789672852
gsplat_two_pass,forward_backward,102,6,16,9.478143692016602
gsplat_two_pass,forward_backward,119,7,17,9.704447746276855
gsplat_two_pass,forward_backward,136,8,18,10.150912284851074
gsplat_two_pass,forward_backward,153,9,19,8.828927993774414
gsplat_two_pass,forward_backward,0,0,20,9.143296241760254
gsplat_two_pass,forward_backward,17,1,21,9.954303741455078
gsplat_two_pass,forward_backward,34,2,22,9.039872169494629
gsplat_two_pass,forward_backward,51,3,23,8.014847755432129
gsplat_two_pass,forward_backward,68,4,24,8.689663887023926
gsplat_two_pass,forward_backward,85,5,25,7.305215835571289
gsplat_two_pass,forward_backward,102,6,26,9.506815910339355
gsplat_two_pass,forward_backward,119,7,27,9.668607711791992
gsplat_two_pass,forward_backward,136,8,28,10.132479667663574
gsplat_two_pass,forward_backward,153,9,29,9.005056381225586
gsplat_two_pass,forward_backward,0,0,30,9.23136043548584
gsplat_two_pass,forward_backward,17,1,31,9.910271644592285
gsplat_two_pass,forward_backward,34,2,32,9.182208061218262
gsplat_two_pass,forward_backward,51,3,33,8.00972843170166
gsplat_two_pass,forward_backward,68,4,34,8.538111686706543
gsplat_two_pass,forward_backward,85,5,35,7.403520107269287
gsplat_two_pass,forward_backward,102,6,36,9.487360000610352
gsplat_two_pass,forward_backward,119,7,37,9.72492790222168
gsplat_two_pass,forward_backward,136,8,38,10.02905559539795
gsplat_two_pass,forward_backward,153,9,39,8.81663990020752
gsplat_two_pass,forward_backward,0,0,40,9.176063537597656
gsplat_two_pass,forward_backward,17,1,41,9.91436767578125
gsplat_two_pass,forward_backward,34,2,42,9.14022445678711
gsplat_two_pass,forward_backward,51,3,43,8.09164810180664
gsplat_two_pass,forward_backward,68,4,44,8.599552154541016
gsplat_two_pass,forward_backward,85,5,45,7.377920150756836
gsplat_two_pass,forward_backward,102,6,46,9.43718433380127
gsplat_two_pass,forward_backward,119,7,47,9.71571159362793
gsplat_two_pass,forward_backward,136,8,48,10.126336097717285
gsplat_two_pass,forward_backward,153,9,49,8.90982437133789
gsplat_two_pass,forward_backward,0,0,50,9.209856033325195
gsplat_two_pass,forward_backward,17,1,51,10.083328247070312
gsplat_two_pass,forward_backward,34,2,52,9.091072082519531
gsplat_two_pass,forward_backward,51,3,53,8.041472434997559
gsplat_two_pass,forward_backward,68,4,54,8.579071998596191
gsplat_two_pass,forward_backward,85,5,55,7.408639907836914
gsplat_two_pass,forward_backward,102,6,56,9.441280364990234
gsplat_two_pass,forward_backward,119,7,57,9.632767677307129
gsplat_two_pass,forward_backward,136,8,58,10.189824104309082
gsplat_two_pass,forward_backward,153,9,59,9.071616172790527
gsplat_two_pass,forward_backward,0,0,60,9.291775703430176
gsplat_two_pass,forward_backward,17,1,61,9.869312286376953
gsplat_two_pass,forward_backward,34,2,62,9.181183815002441
gsplat_two_pass,forward_backward,51,3,63,7.994368076324463
gsplat_two_pass,forward_backward,68,4,64,8.573951721191406
gsplat_two_pass,forward_backward,85,5,65,7.409664154052734
gsplat_two_pass,forward_backward,102,6,66,9.215999603271484
gsplat_two_pass,forward_backward,119,7,67,9.683967590332031
gsplat_two_pass,forward_backward,136,8,68,10.110976219177246
gsplat_two_pass,forward_backward,153,9,69,8.867839813232422
gsplat_two_pass,forward_backward,0,0,70,9.169919967651367
gsplat_two_pass,forward_backward,17,1,71,9.782272338867188
gsplat_two_pass,forward_backward,34,2,72,9.202688217163086
gsplat_two_pass,forward_backward,51,3,73,7.994368076324463
gsplat_two_pass,forward_backward,68,4,74,8.530943870544434
gsplat_two_pass,forward_backward,85,5,75,7.399424076080322
gsplat_two_pass,forward_backward,102,6,76,9.341952323913574
gsplat_two_pass,forward_backward,119,7,77,9.691136360168457
gsplat_two_pass,forward_backward,136,8,78,10.094592094421387
gsplat_two_pass,forward_backward,153,9,79,8.795136451721191
gsplat_two_pass,forward_backward,0,0,80,9.104384422302246
gsplat_two_pass,forward_backward,17,1,81,9.829376220703125
gsplat_two_pass,forward_backward,34,2,82,9.104384422302246
gsplat_two_pass,forward_backward,51,3,83,8.039423942565918
gsplat_two_pass,forward_backward,68,4,84,8.538111686706543
gsplat_two_pass,forward_backward,85,5,85,7.293951988220215
gsplat_two_pass,forward_backward,102,6,86,9.481216430664062
gsplat_two_pass,forward_backward,119,7,87,9.748479843139648
gsplat_two_pass,forward_backward,136,8,88,10.168319702148438
gsplat_two_pass,forward_backward,153,9,89,8.80844783782959
gsplat_two_pass,forward_backward,0,0,90,9.21292781829834
gsplat_two_pass,forward_backward,17,1,91,9.866239547729492
gsplat_two_pass,forward_backward,34,2,92,9.119744300842285
gsplat_two_pass,forward_backward,51,3,93,7.974912166595459
gsplat_two_pass,forward_backward,68,4,94,8.62720012664795
gsplat_two_pass,forward_backward,85,5,95,7.540736198425293
gsplat_two_pass,forward_backward,102,6,96,9.452544212341309
gsplat_two_pass,forward_backward,119,7,97,9.639936447143555
gsplat_two_pass,forward_backward,136,8,98,10.177536010742188
gsplat_two_pass,forward_backward,153,9,99,8.967167854309082
gsplat_two_pass,forward_backward,0,0,100,9.170944213867188
gsplat_two_pass,forward_backward,17,1,101,9.973759651184082
gsplat_two_pass,forward_backward,34,2,102,9.22111988067627
gsplat_two_pass,forward_backward,51,3,103,8.147968292236328
gsplat_two_pass,forward_backward,68,4,104,8.597503662109375
gsplat_two_pass,forward_backward,85,5,105,7.333888053894043
gsplat_two_pass,forward_backward,102,6,106,9.488384246826172
gsplat_two_pass,forward_backward,119,7,107,9.73414421081543
gsplat_two_pass,forward_backward,136,8,108,10.148863792419434
gsplat_two_pass,forward_backward,153,9,109,8.846336364746094
gsplat_two_pass,forward_backward,0,0,110,9.287679672241211
gsplat_two_pass,forward_backward,17,1,111,9.993215560913086
gsplat_two_pass,forward_backward,34,2,112,9.176063537597656
gsplat_two_pass,forward_backward,51,3,113,8.067071914672852
gsplat_two_pass,forward_backward,68,4,114,8.60979175567627
gsplat_two_pass,forward_backward,85,5,115,7.301119804382324
gsplat_two_pass,forward_backward,102,6,116,9.308159828186035
gsplat_two_pass,forward_backward,119,7,117,9.63584041595459
gsplat_two_pass,forward_backward,136,8,118,10.101759910583496
gsplat_two_pass,forward_backward,153,9,119,9.075712203979492
gsplat_two_pass,forward_backward,0,0,120,9.170944213867188
gsplat_two_pass,forward_backward,17,1,121,10.059776306152344
gsplat_two_pass,forward_backward,34,2,122,9.080831527709961
gsplat_two_pass,forward_backward,51,3,123,8.038399696350098
gsplat_two_pass,forward_backward,68,4,124,8.49407958984375
gsplat_two_pass,forward_backward,85,5,125,7.367680072784424
gsplat_two_pass,forward_backward,102,6,126,9.416704177856445
gsplat_two_pass,forward_backward,119,7,127,9.765888214111328
gsplat_two_pass,forward_backward,136,8,128,10.242048263549805
gsplat_two_pass,forward_backward,153,9,129,8.80742359161377
gsplat_two_pass,forward_backward,0,0,130,9.247743606567383
gsplat_two_pass,forward_backward,17,1,131,9.921536445617676
gsplat_two_pass,forward_backward,34,2,132,9.14022445678711
gsplat_two_pass,forward_backward,51,3,133,8.088576316833496
gsplat_two_pass,forward_backward,68,4,134,8.698880195617676
gsplat_two_pass,forward_backward,85,5,135,7.362559795379639
gsplat_two_pass,forward_backward,102,6,136,9.377792358398438
gsplat_two_pass,forward_backward,119,7,137,9.73516845703125
gsplat_two_pass,forward_backward,136,8,138,10.052607536315918
gsplat_two_pass,forward_backward,153,9,139,8.798208236694336
gsplat_two_pass,forward_backward,0,0,140,9.372672080993652
gsplat_two_pass,forward_backward,17,1,141,9.768959999084473
gsplat_two_pass,forward_backward,34,2,142,9.262080192565918
gsplat_two_pass,forward_backward,51,3,143,8.137727737426758
gsplat_two_pass,forward_backward,68,4,144,8.616959571838379
gsplat_two_pass,forward_backward,85,5,145,7.376895904541016
gsplat_two_pass,forward_backward,102,6,146,9.51193618774414
gsplat_two_pass,forward_backward,119,7,147,9.71776008605957
gsplat_two_pass,forward_backward,136,8,148,10.1212158203125
gsplat_two_pass,forward_backward,153,9,149,8.886272430419922
gsplat_two_pass,forward_backward,0,0,150,9.219072341918945
gsplat_two_pass,forward_backward,17,1,151,9.973759651184082
gsplat_two_pass,forward_backward,34,2,152,9.154560089111328
gsplat_two_pass,forward_backward,51,3,153,8.043519973754883
gsplat_two_pass,forward_backward,68,4,154,8.655872344970703
gsplat_two_pass,forward_backward,85,5,155,7.385087966918945
gsplat_two_pass,forward_backward,102,6,156,9.342975616455078
gsplat_two_pass,forward_backward,119,7,157,9.713664054870605
gsplat_two_pass,forward_backward,136,8,158,10.144767761230469
gsplat_two_pass,forward_backward,153,9,159,8.841216087341309
gsplat_two_pass,forward_backward,0,0,160,9.425919532775879
gsplat_two_pass,forward_backward,17,1,161,9.943039894104004
gsplat_two_pass,forward_backward,34,2,162,9.228287696838379
gsplat_two_pass,forward_backward,51,3,163,8.030207633972168
gsplat_two_pass,forward_backward,68,4,164,8.612863540649414
gsplat_two_pass,forward_backward,85,5,165,7.469056129455566
gsplat_two_pass,forward_backward,102,6,166,9.376768112182617
gsplat_two_pass,forward_backward,119,7,167,9.732095718383789
gsplat_two_pass,forward_backward,136,8,168,10.202112197875977
gsplat_two_pass,forward_backward,153,9,169,8.846336364746094
gsplat_two_pass,forward_backward,0,0,170,9.315327644348145
gsplat_two_pass,forward_backward,17,1,171,9.697279930114746
gsplat_two_pass,forward_backward,34,2,172,9.181183815002441
gsplat_two_pass,forward_backward,51,3,173,8.28927993774414
gsplat_two_pass,forward_backward,68,4,174,8.6364164352417
gsplat_two_pass,forward_backward,85,5,175,7.489535808563232
gsplat_two_pass,forward_backward,102,6,176,9.455615997314453
gsplat_two_pass,forward_backward,119,7,177,9.752575874328613
gsplat_two_pass,forward_backward,136,8,178,10.071040153503418
gsplat_two_pass,forward_backward,153,9,179,8.803327560424805
gsplat_two_pass,forward_backward,0,0,180,9.438207626342773
gsplat_two_pass,forward_backward,17,1,181,9.989119529724121
gsplat_two_pass,forward_backward,34,2,182,9.125887870788574
gsplat_two_pass,forward_backward,51,3,183,8.036352157592773
gsplat_two_pass,forward_backward,68,4,184,8.674304008483887
gsplat_two_pass,forward_backward,85,5,185,7.43936014175415
gsplat_two_pass,forward_backward,102,6,186,9.423871994018555
gsplat_two_pass,forward_backward,119,7,187,9.913344383239746
gsplat_two_pass,forward_backward,136,8,188,10.189824104309082
gsplat_two_pass,forward_backward,153,9,189,8.847359657287598
gsplat_two_pass,forward_backward,0,0,190,9.3306884765625
gsplat_two_pass,forward_backward,17,1,191,9.942015647888184
gsplat_two_pass,forward_backward,34,2,192,9.133055686950684
gsplat_two_pass,forward_backward,51,3,193,7.990272045135498
gsplat_two_pass,forward_backward,68,4,194,8.658944129943848
gsplat_two_pass,forward_backward,85,5,195,7.441408157348633
gsplat_two_pass,forward_backward,102,6,196,9.525247573852539
gsplat_two_pass,forward_backward,119,7,197,9.667584419250488
gsplat_two_pass,forward_backward,136,8,198,10.233856201171875
gsplat_two_pass,forward_backward,153,9,199,9.21395206451416
gsplat_native19,forward,0,0,0,2.338815927505493
gsplat_native19,forward,17,1,1,2.465791940689087
gsplat_native19,forward,34,2,2,2.3203840255737305
gsplat_native19,forward,51,3,3,2.0490241050720215
gsplat_native19,forward,68,4,4,2.208767890930176
gsplat_native19,forward,85,5,5,2.046976089477539
gsplat_native19,forward,102,6,6,2.3900160789489746
gsplat_native19,forward,119,7,7,2.554879903793335
gsplat_native19,forward,136,8,8,2.430975914001465
gsplat_native19,forward,153,9,9,2.3050239086151123
gsplat_native19,forward,0,0,10,2.368511915206909
gsplat_native19,forward,17,1,11,2.4248321056365967
gsplat_native19,forward,34,2,12,2.368511915206909
gsplat_native19,forward,51,3,13,2.111488103866577
gsplat_native19,forward,68,4,14,2.1688320636749268
gsplat_native19,forward,85,5,15,1.9865599870681763
gsplat_native19,forward,102,6,16,2.3490560054779053
gsplat_native19,forward,119,7,17,2.4350719451904297
gsplat_native19,forward,136,8,18,2.3992319107055664
gsplat_native19,forward,153,9,19,2.313215970993042
gsplat_native19,forward,0,0,20,2.4596478939056396
gsplat_native19,forward,17,1,21,2.451456069946289
gsplat_native19,forward,34,2,22,2.3664638996124268
gsplat_native19,forward,51,3,23,2.1780478954315186
gsplat_native19,forward,68,4,24,2.208767890930176
gsplat_native19,forward,85,5,25,2.023423910140991
gsplat_native19,forward,102,6,26,2.337791919708252
gsplat_native19,forward,119,7,27,2.4545280933380127
gsplat_native19,forward,136,8,28,2.4770560264587402
gsplat_native19,forward,153,9,29,2.2917120456695557
gsplat_native19,forward,0,0,30,2.362368106842041
gsplat_native19,forward,17,1,31,2.481152057647705
gsplat_native19,forward,34,2,32,2.3070719242095947
gsplat_native19,forward,51,3,33,2.1043200492858887
gsplat_native19,forward,68,4,34,2.220031976699829
gsplat_native19,forward,85,5,35,1.955839991569519
gsplat_native19,forward,102,6,36,2.3889920711517334
gsplat_native19,forward,119,7,37,2.3797760009765625
gsplat_native19,forward,136,8,38,2.4596478939056396
gsplat_native19,forward,153,9,39,2.2722558975219727
gsplat_native19,forward,0,0,40,2.332672119140625
gsplat_native19,forward,17,1,41,2.4791040420532227
gsplat_native19,forward,34,2,42,2.2968320846557617
gsplat_native19,forward,51,3,43,2.0490241050720215
gsplat_native19,forward,68,4,44,2.160640001296997
gsplat_native19,forward,85,5,45,1.9353599548339844
gsplat_native19,forward,102,6,46,2.4985599517822266
gsplat_native19,forward,119,7,47,2.3900160789489746
gsplat_native19,forward,136,8,48,2.436095952987671
gsplat_native19,forward,153,9,49,2.2527999877929688
gsplat_native19,forward,0,0,50,2.313215970993042
gsplat_native19,forward,17,1,51,2.4268798828125
gsplat_native19,forward,34,2,52,2.343935966491699
gsplat_native19,forward,51,3,53,2.12172794342041
gsplat_native19,forward,68,4,54,2.2179839611053467
gsplat_native19,forward,85,5,55,2.012160062789917
gsplat_native19,forward,102,6,56,2.382848024368286
gsplat_native19,forward,119,7,57,2.4145920276641846
gsplat_native19,forward,136,8,58,2.4545280933380127
gsplat_native19,forward,153,9,59,2.243583917617798
gsplat_native19,forward,0,0,60,2.352128028869629
gsplat_native19,forward,17,1,61,2.4289278984069824
gsplat_native19,forward,34,2,62,2.2906880378723145
gsplat_native19,forward,51,3,63,2.08076810836792
gsplat_native19,forward,68,4,64,2.1565439701080322
gsplat_native19,forward,85,5,65,2.0060160160064697
gsplat_native19,forward,102,6,66,2.341887950897217
gsplat_native19,forward,119,7,67,2.421760082244873
gsplat_native19,forward,136,8,68,2.5067520141601562
gsplat_native19,forward,153,9,69,2.2527999877929688
gsplat_native19,forward,0,0,70,2.317312002182007
gsplat_native19,forward,17,1,71,2.5866239070892334
gsplat_native19,forward,34,2,72,2.2896640300750732
gsplat_native19,forward,51,3,73,2.0971519947052
gsplat_native19,forward,68,4,74,2.1391360759735107
gsplat_native19,forward,85,5,75,2.0142080783843994
gsplat_native19,forward,102,6,76,2.3541760444641113
gsplat_native19,forward,119,7,77,2.441215991973877
gsplat_native19,forward,136,8,78,2.5518081188201904
gsplat_native19,forward,153,9,79,2.2456319332122803
gsplat_native19,forward,0,0,80,2.348031997680664
gsplat_native19,forward,17,1,81,2.412544012069702
gsplat_native19,forward,34,2,82,2.317312002182007
gsplat_native19,forward,51,3,83,2.2374401092529297
gsplat_native19,forward,68,4,84,2.1831679344177246
gsplat_native19,forward,85,5,85,1.9998719692230225
gsplat_native19,forward,102,6,86,2.3408639430999756
gsplat_native19,forward,119,7,87,2.371583938598633
gsplat_native19,forward,136,8,88,2.4299519062042236
gsplat_native19,forward,153,9,89,2.248703956604004
gsplat_native19,forward,0,0,90,2.333695888519287
gsplat_native19,forward,17,1,91,2.430975914001465
gsplat_native19,forward,34,2,92,2.284543991088867
gsplat_native19,forward,51,3,93,2.115583896636963
gsplat_native19,forward,68,4,94,2.209791898727417
gsplat_native19,forward,85,5,95,2.013184070587158
gsplat_native19,forward,102,6,96,2.35315203666687
gsplat_native19,forward,119,7,97,2.4391679763793945
gsplat_native19,forward,136,8,98,2.4729599952697754
gsplat_native19,forward,153,9,99,2.27839994430542
gsplat_native19,forward,0,0,100,2.3367679119110107
gsplat_native19,forward,17,1,101,2.4924159049987793
gsplat_native19,forward,34,2,102,2.3152639865875244
gsplat_native19,forward,51,3,103,2.096127986907959
gsplat_native19,forward,68,4,104,2.243583917617798
gsplat_native19,forward,85,5,105,2.040832042694092
gsplat_native19,forward,102,6,106,2.4944639205932617
gsplat_native19,forward,119,7,107,2.3900160789489746
gsplat_native19,forward,136,8,108,2.4688639640808105
gsplat_native19,forward,153,9,109,2.3101439476013184
gsplat_native19,forward,0,0,110,2.3255040645599365
gsplat_native19,forward,17,1,111,2.4494080543518066
gsplat_native19,forward,34,2,112,2.2865920066833496
gsplat_native19,forward,51,3,113,2.0736000537872314
gsplat_native19,forward,68,4,114,2.313215970993042
gsplat_native19,forward,85,5,115,2.0049920082092285
gsplat_native19,forward,102,6,116,2.3214080333709717
gsplat_native19,forward,119,7,117,2.3756799697875977
gsplat_native19,forward,136,8,118,2.6572799682617188
gsplat_native19,forward,153,9,119,2.3111679553985596
gsplat_native19,forward,0,0,120,2.343935966491699
gsplat_native19,forward,17,1,121,2.4821760654449463
gsplat_native19,forward,34,2,122,2.308095932006836
gsplat_native19,forward,51,3,123,2.106368064880371
gsplat_native19,forward,68,4,124,2.2210559844970703
gsplat_native19,forward,85,5,125,1.9548159837722778
gsplat_native19,forward,102,6,126,2.3756799697875977
gsplat_native19,forward,119,7,127,2.3592960834503174
gsplat_native19,forward,136,8,128,2.4483840465545654
gsplat_native19,forward,153,9,129,2.332672119140625
gsplat_native19,forward,0,0,130,2.3500800132751465
gsplat_native19,forward,17,1,131,2.4340479373931885
gsplat_native19,forward,34,2,132,2.3787519931793213
gsplat_native19,forward,51,3,133,2.0633599758148193
gsplat_native19,forward,68,4,134,2.159615993499756
gsplat_native19,forward,85,5,135,2.0101120471954346
gsplat_native19,forward,102,6,136,2.358272075653076
gsplat_native19,forward,119,7,137,2.4197120666503906
gsplat_native19,forward,136,8,138,2.4483840465545654
gsplat_native19,forward,153,9,139,2.2568960189819336
gsplat_native19,forward,0,0,140,2.3357439041137695
gsplat_native19,forward,17,1,141,2.4248321056365967
gsplat_native19,forward,34,2,142,2.3265280723571777
gsplat_native19,forward,51,3,143,2.0602879524230957
gsplat_native19,forward,68,4,144,2.1913599967956543
gsplat_native19,forward,85,5,145,1.9466240406036377
gsplat_native19,forward,102,6,146,2.341887950897217
gsplat_native19,forward,119,7,147,2.3838720321655273
gsplat_native19,forward,136,8,148,2.48524808883667
gsplat_native19,forward,153,9,149,2.3060479164123535
gsplat_native19,forward,0,0,150,2.3306241035461426
gsplat_native19,forward,17,1,151,2.447360038757324
gsplat_native19,forward,34,2,152,2.3490560054779053
gsplat_native19,forward,51,3,153,2.096127986907959
gsplat_native19,forward,68,4,154,2.1831679344177246
gsplat_native19,forward,85,5,155,1.9916800260543823
gsplat_native19,forward,102,6,156,2.343935966491699
gsplat_native19,forward,119,7,157,2.416640043258667
gsplat_native19,forward,136,8,158,2.436095952987671
gsplat_native19,forward,153,9,159,2.2906880378723145
gsplat_native19,forward,0,0,160,2.3654398918151855
gsplat_native19,forward,17,1,161,2.4842240810394287
gsplat_native19,forward,34,2,162,2.332672119140625
gsplat_native19,forward,51,3,163,2.0746240615844727
gsplat_native19,forward,68,4,164,2.203648090362549
gsplat_native19,forward,85,5,165,2.001919984817505
gsplat_native19,forward,102,6,166,2.3889920711517334
gsplat_native19,forward,119,7,167,2.430975914001465
gsplat_native19,forward,136,8,168,2.430975914001465
gsplat_native19,forward,153,9,169,2.2917120456695557
gsplat_native19,forward,0,0,170,2.3398399353027344
gsplat_native19,forward,17,1,171,2.3992319107055664
gsplat_native19,forward,34,2,172,2.348031997680664
gsplat_native19,forward,51,3,173,2.243583917617798
gsplat_native19,forward,68,4,174,2.1575679779052734
gsplat_native19,forward,85,5,175,2.0008959770202637
gsplat_native19,forward,102,6,176,2.3541760444641113
gsplat_native19,forward,119,7,177,2.446336030960083
gsplat_native19,forward,136,8,178,2.476032018661499
gsplat_native19,forward,153,9,179,2.292736053466797
gsplat_native19,forward,0,0,180,2.382848024368286
gsplat_native19,forward,17,1,181,2.5518081188201904
gsplat_native19,forward,34,2,182,2.348031997680664
gsplat_native19,forward,51,3,183,2.081792116165161
gsplat_native19,forward,68,4,184,2.2179839611053467
gsplat_native19,forward,85,5,185,1.99782395362854
gsplat_native19,forward,102,6,186,2.332672119140625
gsplat_native19,forward,119,7,187,2.425856113433838
gsplat_native19,forward,136,8,188,2.5036799907684326
gsplat_native19,forward,153,9,189,2.2947840690612793
gsplat_native19,forward,0,0,190,2.331648111343384
gsplat_native19,forward,17,1,191,2.4545280933380127
gsplat_native19,forward,34,2,192,2.337791919708252
gsplat_native19,forward,51,3,193,2.0951039791107178
gsplat_native19,forward,68,4,194,2.1964800357818604
gsplat_native19,forward,85,5,195,2.0295679569244385
gsplat_native19,forward,102,6,196,2.3500800132751465
gsplat_native19,forward,119,7,197,2.412544012069702
gsplat_native19,forward,136,8,198,2.6470398902893066
gsplat_native19,forward,153,9,199,2.450432062149048
gsplat_native19,forward_backward,0,0,0,6.627327919006348
gsplat_native19,forward_backward,17,1,1,6.774784088134766
gsplat_native19,forward_backward,34,2,2,6.509568214416504
gsplat_native19,forward_backward,51,3,3,5.791744232177734
gsplat_native19,forward_backward,68,4,4,6.321152210235596
gsplat_native19,forward_backward,85,5,5,5.223423957824707
gsplat_native19,forward_backward,102,6,6,6.614016056060791
gsplat_native19,forward_backward,119,7,7,6.887423992156982
gsplat_native19,forward_backward,136,8,8,7.376895904541016
gsplat_native19,forward_backward,153,9,9,6.4481282234191895
gsplat_native19,forward_backward,0,0,10,6.567935943603516
gsplat_native19,forward_backward,17,1,11,6.862847805023193
gsplat_native19,forward_backward,34,2,12,6.4389119148254395
gsplat_native19,forward_backward,51,3,13,5.77126407623291
gsplat_native19,forward_backward,68,4,14,6.411263942718506
gsplat_native19,forward_backward,85,5,15,5.449728012084961
gsplat_native19,forward_backward,102,6,16,6.6908159255981445
gsplat_native19,forward_backward,119,7,17,6.965248107910156
gsplat_native19,forward_backward,136,8,18,7.185408115386963
gsplat_native19,forward_backward,153,9,19,6.320127964019775
gsplat_native19,forward_backward,0,0,20,6.599679946899414
gsplat_native19,forward_backward,17,1,21,6.772736072540283
gsplat_native19,forward_backward,34,2,22,6.412288188934326
gsplat_native19,forward_backward,51,3,23,5.730303764343262
gsplat_native19,forward_backward,68,4,24,6.297599792480469
gsplat_native19,forward_backward,85,5,25,5.370880126953125
gsplat_native19,forward_backward,102,6,26,6.607872009277344
gsplat_native19,forward_backward,119,7,27,6.8976640701293945
gsplat_native19,forward_backward,136,8,28,7.516160011291504
gsplat_native19,forward_backward,153,9,29,6.158336162567139
gsplat_native19,forward_backward,0,0,30,6.8085761070251465
gsplat_native19,forward_backward,17,1,31,7.0010881423950195
gsplat_native19,forward_backward,34,2,32,6.479872226715088
gsplat_native19,forward_backward,51,3,33,5.814271926879883
gsplat_native19,forward_backward,68,4,34,6.21670389175415
gsplat_native19,forward_backward,85,5,35,5.27564811706543
gsplat_native19,forward_backward,102,6,36,6.624256134033203
gsplat_native19,forward_backward,119,7,37,6.8976640701293945
gsplat_native19,forward_backward,136,8,38,7.305215835571289
gsplat_native19,forward_backward,153,9,39,6.2412800788879395
gsplat_native19,forward_backward,0,0,40,6.713344097137451
gsplat_native19,forward_backward,17,1,41,6.8382720947265625
gsplat_native19,forward_backward,34,2,42,6.378496170043945
gsplat_native19,forward_backward,51,3,43,5.773312091827393
gsplat_native19,forward_backward,68,4,44,6.411263942718506
gsplat_native19,forward_backward,85,5,45,5.329919815063477
gsplat_native19,forward_backward,102,6,46,6.5669121742248535
gsplat_native19,forward_backward,119,7,47,6.9120001792907715
gsplat_native19,forward_backward,136,8,48,7.33081579208374
gsplat_native19,forward_backward,153,9,49,6.301695823669434
gsplat_native19,forward_backward,0,0,50,6.559743881225586
gsplat_native19,forward_backward,17,1,51,6.789120197296143
gsplat_native19,forward_backward,34,2,52,6.466559886932373
gsplat_native19,forward_backward,51,3,53,5.82144021987915
gsplat_native19,forward_backward,68,4,54,6.244351863861084
gsplat_native19,forward_backward,85,5,55,5.404672145843506
gsplat_native19,forward_backward,102,6,56,6.716415882110596
gsplat_native19,forward_backward,119,7,57,7.008255958557129
gsplat_native19,forward_backward,136,8,58,7.222271919250488
gsplat_native19,forward_backward,153,9,59,6.279168128967285
gsplat_native19,forward_backward,0,0,60,6.511616230010986
gsplat_native19,forward_backward,17,1,61,6.851583957672119
gsplat_native19,forward_backward,34,2,62,6.503424167633057
gsplat_native19,forward_backward,51,3,63,5.809152126312256
gsplat_native19,forward_backward,68,4,64,6.278143882751465
gsplat_native19,forward_backward,85,5,65,5.406720161437988
gsplat_native19,forward_backward,102,6,66,6.6211838722229
gsplat_native19,forward_backward,119,7,67,7.086080074310303
gsplat_native19,forward_backward,136,8,68,7.132160186767578
gsplat_native19,forward_backward,153,9,69,6.417407989501953
gsplat_native19,forward_backward,0,0,70,6.571008205413818
gsplat_native19,forward_backward,17,1,71,6.895616054534912
gsplat_native19,forward_backward,34,2,72,6.43993616104126
gsplat_native19,forward_backward,51,3,73,5.826560020446777
gsplat_native19,forward_backward,68,4,74,6.397952079772949
gsplat_native19,forward_backward,85,5,75,5.438464164733887
gsplat_native19,forward_backward,102,6,76,6.694911956787109
gsplat_native19,forward_backward,119,7,77,7.0215678215026855
gsplat_native19,forward_backward,136,8,78,7.29088020324707
gsplat_native19,forward_backward,153,9,79,6.307839870452881
gsplat_native19,forward_backward,0,0,80,6.58022403717041
gsplat_native19,forward_backward,17,1,81,6.8730878829956055
gsplat_native19,forward_backward,34,2,82,6.33241605758667
gsplat_native19,forward_backward,51,3,83,5.82860803604126
gsplat_native19,forward_backward,68,4,84,6.432767868041992
gsplat_native19,forward_backward,85,5,85,5.364736080169678
gsplat_native19,forward_backward,102,6,86,6.660096168518066
gsplat_native19,forward_backward,119,7,87,6.950911998748779
gsplat_native19,forward_backward,136,8,88,7.231488227844238
gsplat_native19,forward_backward,153,9,89,6.441984176635742
gsplat_native19,forward_backward,0,0,90,6.643712043762207
